ordinal,rva,target_rva,section,kind,name
135,0x003A8ED6,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$03$E?HEMISPHERICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?HEMISPHERICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVHemisphericalEmissionVelocityModule@2@VHemisphericalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@@FXParticleSystem@@QAE@ABV01@@Z
136,0x003A8EB6,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$03$E?HEMISPHERICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?HEMISPHERICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVHemisphericalEmissionVelocityModule@2@VHemisphericalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@@FXParticleSystem@@QAE@XZ
137,0x003A8F74,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$03$E?OUTWARD_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?OUTWARD_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVOutwardEmissionVelocityModule@2@VOutwardEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@@FXParticleSystem@@QAE@ABV01@@Z
138,0x003A8F54,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$03$E?OUTWARD_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?OUTWARD_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVOutwardEmissionVelocityModule@2@VOutwardEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@@FXParticleSystem@@QAE@XZ
139,0x003A8E90,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$03$E?SPHERICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?SPHERICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVSphericalEmissionVelocityModule@2@VSphericalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@@FXParticleSystem@@QAE@ABV01@@Z
140,0x003A8E70,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$03$E?SPHERICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?SPHERICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVSphericalEmissionVelocityModule@2@VSphericalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@@FXParticleSystem@@QAE@XZ
141,0x003A911A,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$04$E?BOX_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?BOX_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVBoxEmissionVolumeModule@2@VBoxEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@QAE@ABV01@@Z
142,0x003A90FA,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$04$E?BOX_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?BOX_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVBoxEmissionVolumeModule@2@VBoxEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@QAE@XZ
143,0x003A924E,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$04$E?CYLINDER_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?CYLINDER_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVCylinderEmissionVolumeModule@2@VCylinderEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@QAE@ABV01@@Z
144,0x003A922E,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$04$E?CYLINDER_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?CYLINDER_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVCylinderEmissionVolumeModule@2@VCylinderEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@QAE@XZ
145,0x003A92F1,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$04$E?LIGHTNING_EMISSION_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIGHTNING_EMISSION_MODULE_NAME@2@3QBDBVLightningEmissionModule@2@VLightningEmissionModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@QAE@ABV01@@Z
146,0x003A92D1,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$04$E?LIGHTNING_EMISSION_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIGHTNING_EMISSION_MODULE_NAME@2@3QBDBVLightningEmissionModule@2@VLightningEmissionModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@QAE@XZ
147,0x003A90C2,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$04$E?LINE_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?LINE_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVLineEmissionVolumeModule@2@VLineEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@QAE@ABV01@@Z
148,0x003A90A2,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$04$E?LINE_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?LINE_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVLineEmissionVolumeModule@2@VLineEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@QAE@XZ
149,0x003A91BD,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$04$E?SPHERE_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?SPHERE_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVSphereEmissionVolumeModule@2@VSphereEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@QAE@ABV01@@Z
150,0x003A919D,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$04$E?SPHERE_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?SPHERE_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVSphereEmissionVolumeModule@2@VSphereEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@QAE@XZ
151,0x003A939C,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$04$E?TERRAIN_FIRE_EMISSION_MODULE_KEY@FXParticleSystem@@3QBDB$E?TERRAIN_FIRE_EMISSION_MODULE_NAME@2@3QBDBVTerrainFireEmissionModule@2@VTerrainFireEmissionModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@QAE@ABV01@@Z
152,0x003A9377,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$04$E?TERRAIN_FIRE_EMISSION_MODULE_KEY@FXParticleSystem@@3QBDB$E?TERRAIN_FIRE_EMISSION_MODULE_NAME@2@3QBDBVTerrainFireEmissionModule@2@VTerrainFireEmissionModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@QAE@XZ
153,0x003A85A6,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$05$E?BUTTERFLY_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?BUTTERFLY_DRAW_MODULE_NAME@2@3QBDBVButterflyDrawModule@2@VButterflyDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@QAE@ABV01@@Z
154,0x003A8586,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$05$E?BUTTERFLY_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?BUTTERFLY_DRAW_MODULE_NAME@2@3QBDBVButterflyDrawModule@2@VButterflyDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@QAE@XZ
155,0x003AA774,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$05$E?GPU_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?GPU_DRAW_MODULE_NAME@2@3QBDBVGpuDrawModule@2@VGpuDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@QAE@ABV01@@Z
156,0x003AA74F,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$05$E?GPU_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?GPU_DRAW_MODULE_NAME@2@3QBDBVGpuDrawModule@2@VGpuDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@QAE@XZ
157,0x003A8649,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$05$E?LIGHTNING_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIGHTNING_DRAW_MODULE_NAME@2@3QBDBVLightningDrawModule@2@VLightningDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@QAE@ABV01@@Z
158,0x003A8629,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$05$E?LIGHTNING_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIGHTNING_DRAW_MODULE_NAME@2@3QBDBVLightningDrawModule@2@VLightningDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@QAE@XZ
159,0x003A8560,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$05$E?QUAD_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?QUAD_DRAW_MODULE_NAME@2@3QBDBVQuadDrawModule@2@VQuadDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@QAE@ABV01@@Z
160,0x003A8540,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$05$E?QUAD_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?QUAD_DRAW_MODULE_NAME@2@3QBDBVQuadDrawModule@2@VQuadDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@QAE@XZ
161,0x003AA6C2,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$05$E?RENDEROBJECT_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?RENDEROBJECT_DRAW_MODULE_NAME@2@3QBDBVRenderObjectDrawModule@2@VRenderObjectDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@QAE@ABV01@@Z
162,0x003AA69D,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$05$E?RENDEROBJECT_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?RENDEROBJECT_DRAW_MODULE_NAME@2@3QBDBVRenderObjectDrawModule@2@VRenderObjectDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@QAE@XZ
163,0x003A851A,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$05$E?STREAK_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?STREAK_DRAW_MODULE_NAME@2@3QBDBVStreakDrawModule@2@VStreakDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@QAE@ABV01@@Z
164,0x003A84FA,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$05$E?STREAK_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?STREAK_DRAW_MODULE_NAME@2@3QBDBVStreakDrawModule@2@VStreakDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@QAE@XZ
165,0x003AB873,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$07$E?LIFE_EVENT_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIFE_EVENT_MODULE_NAME@2@3QBDBVLifeEventModule@2@VLifeEventModuleTemplate@2@VParticleLifeEventModule@2@@FXParticleSystem@@@FXParticleSystem@@QAE@ABV01@@Z
166,0x003AB84E,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$07$E?LIFE_EVENT_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIFE_EVENT_MODULE_NAME@2@3QBDBVLifeEventModule@2@VLifeEventModuleTemplate@2@VParticleLifeEventModule@2@@FXParticleSystem@@@FXParticleSystem@@QAE@XZ
167,0x003AB904,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$07$E?TERRAIN_COLLISION_MODULE_KEY@FXParticleSystem@@3QBDB$E?TERRAIN_COLLISION_MODULE_NAME@2@3QBDBVTerrainCollisionModule@2@VTerrainCollisionModuleTemplate@2@VParticleTerrainCollisionModule@2@@FXParticleSystem@@@FXParticleSystem@@QAE@ABV01@@Z
168,0x003AB8E4,,.text,code,??0?$ConcreteModuleTemplate@V?$ModuleTag@$07$E?TERRAIN_COLLISION_MODULE_KEY@FXParticleSystem@@3QBDB$E?TERRAIN_COLLISION_MODULE_NAME@2@3QBDBVTerrainCollisionModule@2@VTerrainCollisionModuleTemplate@2@VParticleTerrainCollisionModule@2@@FXParticleSystem@@@FXParticleSystem@@QAE@XZ
169,0x003A622A,,.text,code,??0?$DefaultModuleTemplate@$00@FXParticleSystem@@QAE@ABV01@@Z
170,0x003A9732,,.text,code,??0?$DefaultModuleTemplate@$00@FXParticleSystem@@QAE@XZ
171,0x003A79A5,,.text,code,??0?$DefaultModuleTemplate@$01@FXParticleSystem@@QAE@ABV01@@Z
172,0x003A98A9,,.text,code,??0?$DefaultModuleTemplate@$01@FXParticleSystem@@QAE@XZ
173,0x003A77F2,,.text,code,??0?$DefaultModuleTemplate@$02@FXParticleSystem@@QAE@ABV01@@Z
174,0x003A9852,,.text,code,??0?$DefaultModuleTemplate@$02@FXParticleSystem@@QAE@XZ
175,0x003A6447,,.text,code,??0?$DefaultModuleTemplate@$05@FXParticleSystem@@QAE@ABV01@@Z
176,0x003A97E5,,.text,code,??0?$DefaultModuleTemplate@$05@FXParticleSystem@@QAE@XZ
177,0x003A8CA5,,.text,code,??0?$DefaultModuleTemplate@$06@FXParticleSystem@@QAE@ABV01@@Z
178,0x003AA1CA,,.text,code,??0?$DefaultModuleTemplate@$06@FXParticleSystem@@QAE@XZ
179,0x003A638D,,.text,code,??0?$DefaultModuleTemplate@$0A@@FXParticleSystem@@QAE@ABV01@@Z
180,0x003A9789,,.text,code,??0?$DefaultModuleTemplate@$0A@@FXParticleSystem@@QAE@XZ
181,0x000365F0,,.text,code,??0?$StringBase@D@@AAE@ABV0@@Z
182,0x000380C0,,.text,code,??0?$StringBase@D@@AAE@ABV0@HH@Z
183,0x00037BF0,,.text,code,??0?$StringBase@D@@AAE@ABV?$CharSource@D@@@Z
184,0x00037B60,,.text,code,??0?$StringBase@D@@AAE@D@Z
185,0x00037BA0,,.text,code,??0?$StringBase@D@@AAE@PBD@Z
186,0x00037B80,,.text,code,??0?$StringBase@D@@AAE@PBDH@Z
187,0x00038090,,.text,code,??0?$StringBase@D@@AAE@PBDHH@Z
188,0x00326BE6,,.text,code,??0?$StringBase@D@@AAE@XZ
189,0x00037050,,.text,code,??0?$StringBase@G@@AAE@ABV0@@Z
190,0x00038120,,.text,code,??0?$StringBase@G@@AAE@ABV0@HH@Z
191,0x00037E70,,.text,code,??0?$StringBase@G@@AAE@ABV?$CharSource@G@@@Z
192,0x00037DF0,,.text,code,??0?$StringBase@G@@AAE@G@Z
193,0x00037E30,,.text,code,??0?$StringBase@G@@AAE@PBG@Z
194,0x00037E10,,.text,code,??0?$StringBase@G@@AAE@PBGH@Z
195,0x000380F0,,.text,code,??0?$StringBase@G@@AAE@PBGHH@Z
196,0x00326BE6,,.text,code,??0?$StringBase@G@@AAE@XZ
197,0x001D8F56,,.text,code,??0AsciiString@@QAE@ABV0@@Z
198,0x00006584,,.text,code,??0AsciiString@@QAE@ABV0@HH@Z
199,0x00038250,,.text,code,??0AsciiString@@QAE@ABVUnicodeString@@@Z
200,0x00006572,,.text,code,??0AsciiString@@QAE@D@Z
201,0x0000654A,,.text,code,??0AsciiString@@QAE@PBD@Z
202,0x0000655C,,.text,code,??0AsciiString@@QAE@PBDH@Z
203,0x0000659E,,.text,code,??0AsciiString@@QAE@PBDHH@Z
204,0x00326BE6,,.text,code,??0AsciiString@@QAE@XZ
205,0x003A6669,,.text,code,??0BoxEmissionVolumeInfo@FXParticleSystem@@QAE@ABV01@@Z
206,0x003A664A,,.text,code,??0BoxEmissionVolumeInfo@FXParticleSystem@@QAE@XZ
207,0x003A6738,,.text,code,??0BoxEmissionVolumeModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z
208,0x003A66FD,,.text,code,??0BoxEmissionVolumeModuleTemplate@FXParticleSystem@@QAE@XZ
209,0x003A7C8C,,.text,code,??0ButterflyDrawModuleInfo@FXParticleSystem@@QAE@ABV01@@Z
210,0x00560AB1,,.text,code,??0ButterflyDrawModuleInfo@FXParticleSystem@@QAE@XZ
211,0x003A7CEE,,.text,code,??0ButterflyDrawModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z
212,0x003A7C97,,.text,code,??0ButterflyDrawModuleTemplate@FXParticleSystem@@QAE@XZ
213,0x005CFBC2,,.text,code,??0Coord2D@@QAE@ABUCoord2DBase@@@Z
214,0x005CFBC2,,.text,code,??0Coord2D@@QAE@ABUCoord3DBase@@@Z
215,0x005CFBC2,,.text,code,??0Coord2D@@QAE@ABV0@@Z
216,0x0000373B,,.text,code,??0Coord2D@@QAE@HH@Z
217,0x00003F3A,,.text,code,??0Coord2D@@QAE@MM@Z
218,0x0047A6A9,,.text,code,??0Coord2D@@QAE@XZ
219,0x004216D3,,.text,code,??0Coord3D@@QAE@ABUCoord3DBase@@@Z
220,0x004216D3,,.text,code,??0Coord3D@@QAE@ABV0@@Z
221,0x00003AB3,,.text,code,??0Coord3D@@QAE@ABVCoord2D@@@Z
222,0x0000354C,,.text,code,??0Coord3D@@QAE@HHH@Z
223,0x000423A0,,.text,code,??0Coord3D@@QAE@MMM@Z
224,0x0047A6A9,,.text,code,??0Coord3D@@QAE@XZ
225,0x003A653B,,.text,code,??0CylinderEmissionVolumeInfo@FXParticleSystem@@QAE@ABV01@@Z
226,0x003A6958,,.text,code,??0CylinderEmissionVolumeInfo@FXParticleSystem@@QAE@XZ
227,0x003A6A49,,.text,code,??0CylinderEmissionVolumeModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z
228,0x003A69FF,,.text,code,??0CylinderEmissionVolumeModuleTemplate@FXParticleSystem@@QAE@XZ
229,0x003A7501,,.text,code,??0CylindricalEmissionVelocityInfo@FXParticleSystem@@QAE@ABV01@@Z
230,0x003A7489,,.text,code,??0CylindricalEmissionVelocityInfo@FXParticleSystem@@QAE@XZ
231,0x003A75D4,,.text,code,??0CylindricalEmissionVelocityModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z
232,0x003A757D,,.text,code,??0CylindricalEmissionVelocityModuleTemplate@FXParticleSystem@@QAE@XZ
233,0x003A616F,,.text,code,??0DefaultAlphaModuleInfo@FXParticleSystem@@QAE@ABV01@@Z
234,0x0055B44D,,.text,code,??0DefaultAlphaModuleInfo@FXParticleSystem@@QAE@XZ
235,0x003A62D9,,.text,code,??0DefaultColorModuleInfo@FXParticleSystem@@QAE@ABV01@@Z
236,0x0055BC39,,.text,code,??0DefaultColorModuleInfo@FXParticleSystem@@QAE@XZ
237,0x003A643C,,.text,code,??0DefaultDrawModuleInfo@FXParticleSystem@@QAE@ABV01@@Z
238,0x0055C446,,.text,code,??0DefaultDrawModuleInfo@FXParticleSystem@@QAE@XZ
239,0x003A7736,,.text,code,??0DefaultPhysicsModuleInfo@FXParticleSystem@@QAE@ABV01@@Z
240,0x0055EE5E,,.text,code,??0DefaultPhysicsModuleInfo@FXParticleSystem@@QAE@XZ
241,0x003A789E,,.text,code,??0DefaultUpdateModuleInfo@FXParticleSystem@@QAE@ABV01@@Z
242,0x0055F529,,.text,code,??0DefaultUpdateModuleInfo@FXParticleSystem@@QAE@XZ
243,0x001F35CE,,.text,code,??0EmissionVelocityInfo@FXParticleSystem@@QAE@ABV01@@Z
244,0x001F35C5,,.text,code,??0EmissionVelocityInfo@FXParticleSystem@@QAE@XZ
245,0x001F3550,,.text,code,??0EmissionVolumeInfo@FXParticleSystem@@QAE@ABV01@@Z
246,0x001F353D,,.text,code,??0EmissionVolumeInfo@FXParticleSystem@@QAE@XZ
247,0x00001236,,.text,code,??0EventModuleInfo@FXParticleSystem@@QAE@XZ
248,0x000B4979,,.text,code,??0GameClientRandomVariable@@QAE@XZ
249,0x003A9D73,,.text,code,??0GpuDrawModuleInfo@FXParticleSystem@@QAE@ABV01@@Z
250,0x00563981,,.text,code,??0GpuDrawModuleInfo@FXParticleSystem@@QAE@XZ
251,0x003A9EC7,,.text,code,??0GpuDrawModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z
252,0x003A9E29,,.text,code,??0GpuDrawModuleTemplate@FXParticleSystem@@QAE@XZ
253,0x003A7418,,.text,code,??0HemisphericalEmissionVelocityModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z
254,0x003A73F8,,.text,code,??0HemisphericalEmissionVelocityModuleTemplate@FXParticleSystem@@QAE@XZ
255,0x005CFBC2,,.text,code,??0ICoord2D@@QAE@ABUICoord2DBase@@@Z
256,0x0007E523,,.text,code,??0ICoord2D@@QAE@HH@Z
257,0x0047A6A9,,.text,code,??0ICoord2D@@QAE@XZ
258,0x005CC49A,,.text,code,??0ICoord3D@@QAE@HHH@Z
259,0x0047A6A9,,.text,code,??0ICoord3D@@QAE@XZ
260,0x0047A6A9,,.text,code,??0IRegion3D@@QAE@XZ
261,0x0007E523,,.text,code,??0IntRange@@QAE@HH@Z
262,0x0047A6A9,,.text,code,??0IntRange@@QAE@XZ
263,0x005993CD,,.text,code,??0Keyframe@FXParticleSystem@@QAE@XZ
264,0x003A9900,,.text,code,??0LifeEventModuleInfo@FXParticleSystem@@QAE@ABV01@@Z
265,0x00564001,,.text,code,??0LifeEventModuleInfo@FXParticleSystem@@QAE@XZ
266,0x003A99E4,,.text,code,??0LifeEventModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z
267,0x003A999C,,.text,code,??0LifeEventModuleTemplate@FXParticleSystem@@QAE@XZ
268,0x003A7DCA,,.text,code,??0LightningDrawModuleInfo@FXParticleSystem@@QAE@ABV01@@Z
269,0x0056142E,,.text,code,??0LightningDrawModuleInfo@FXParticleSystem@@QAE@XZ
270,0x003A7E8F,,.text,code,??0LightningDrawModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z
271,0x003A7E38,,.text,code,??0LightningDrawModuleTemplate@FXParticleSystem@@QAE@XZ
272,0x003A6AF5,,.text,code,??0LightningEmissionInfo@FXParticleSystem@@QAE@ABV01@@Z
273,0x0055D9A5,,.text,code,??0LightningEmissionInfo@FXParticleSystem@@QAE@XZ
274,0x003A6CB0,,.text,code,??0LightningEmissionModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z
275,0x003A6C59,,.text,code,??0LightningEmissionModuleTemplate@FXParticleSystem@@QAE@XZ
276,0x003A653B,,.text,code,??0LineEmissionVolumeInfo@FXParticleSystem@@QAE@ABV01@@Z
277,0x003A6958,,.text,code,??0LineEmissionVolumeInfo@FXParticleSystem@@QAE@XZ
278,0x003A65E9,,.text,code,??0LineEmissionVolumeModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z
279,0x003A659F,,.text,code,??0LineEmissionVolumeModuleTemplate@FXParticleSystem@@QAE@XZ
280,0x0004254E,,.text,code,??0LineSegment2D@@QAE@ABU0@@Z
281,0x00004C06,,.text,code,??0LineSegment2D@@QAE@ABVCoord2D@@0@Z
282,0x0047A6A9,,.text,code,??0LineSegment2D@@QAE@XZ
283,0x00005B4D,,.text,code,??0Matrix4D@@QAE@ABV0@@Z
284,0x00005BB8,,.text,code,??0Matrix4D@@QAE@ABVCoord3D@@@Z
285,0x00004079,,.text,code,??0Matrix4D@@QAE@ABVCoord3D@@M@Z
286,0x00005C2C,,.text,code,??0Matrix4D@@QAE@MMMMMMMMMMMMMMMM@Z
287,0x0047A6A9,,.text,code,??0Matrix4D@@QAE@XZ
288,0x00005AE7,,.text,code,??0Matrix4D@@QAE@_N@Z
289,0x000011C4,,.text,code,??0ModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z
290,0x000011B4,,.text,code,??0ModuleTemplate@FXParticleSystem@@QAE@XZ
291,0x003A706F,,.text,code,??0OrthoEmissionVelocityInfo@FXParticleSystem@@QAE@ABV01@@Z
292,0x003A6FD0,,.text,code,??0OrthoEmissionVelocityInfo@FXParticleSystem@@QAE@XZ
293,0x003A7173,,.text,code,??0OrthoEmissionVelocityModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z
294,0x003A711C,,.text,code,??0OrthoEmissionVelocityModuleTemplate@FXParticleSystem@@QAE@XZ
295,0x003A7501,,.text,code,??0OutwardEmissionVelocityInfo@FXParticleSystem@@QAE@ABV01@@Z
296,0x003A7489,,.text,code,??0OutwardEmissionVelocityInfo@FXParticleSystem@@QAE@XZ
297,0x003A76D5,,.text,code,??0OutwardEmissionVelocityModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z
298,0x003A767E,,.text,code,??0OutwardEmissionVelocityModuleTemplate@FXParticleSystem@@QAE@XZ
299,0x00002459,,.text,code,??0ParticleSystemInfo@FXParticleSystem@@QAE@ABV01@@Z
300,0x001F4E82,,.text,code,??0ParticleSystemInfo@FXParticleSystem@@QAE@XZ
301,0x001FCE6B,,.text,code,??0ParticleSystemTemplate@FXParticleSystem@@QAE@ABV01@@Z
302,0x001FC1E0,,.text,code,??0ParticleSystemTemplate@FXParticleSystem@@QAE@ABVAsciiString@@@Z
303,0x003A64B0,,.text,code,??0PointEmissionVolumeModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z
304,0x003A6487,,.text,code,??0PointEmissionVolumeModuleTemplate@FXParticleSystem@@QAE@XZ
305,0x0027EA56,,.text,code,??0PooledString@@QAE@ABV0@@Z
306,0x0060BE03,,.text,code,??0PooledString@@QAE@ABVAsciiString@@@Z
307,0x0060B7CD,,.text,code,??0PooledString@@QAE@PBD@Z
308,0x0060B7C4,,.text,code,??0PooledString@@QAE@XZ
309,0x003A7BEA,,.text,code,??0QuadDrawModuleInfo@FXParticleSystem@@QAE@ABV01@@Z
310,0x005601AD,,.text,code,??0QuadDrawModuleInfo@FXParticleSystem@@QAE@XZ
311,0x003A7C4C,,.text,code,??0QuadDrawModuleTemplate@FXParticleSystem@@QAE@ABV01@@Z
312,0x003A7BF5,,.text,code,??0QuadDrawModuleTemplate@FXParticleSystem@@QAE@XZ
313,0x00006538,,.text,code,??0RGBColor@@QAE@H@Z
314,0x000423A0,,.text,code,??0RGBColor@@QAE@MMM@Z
315,0x0047A6A9,,.text,code,??0RGBColor@@QAE@XZ
